SOURCE,PATHWAY,link
REACTOME,NFG and proNGF binds to p75NTR,https://reactome.org/PathwayBrowser/#/R-MMU-1475029
REACTOME,NADE modulates death signalling,https://reactome.org/content/query?q=NADE%20modulates%20death%20signalling&types=Pathway
REACTOME,NRIF signals cell death from the nucleus,https://reactome.org/PathwayBrowser/#/R-MMU-9755088
REACTOME,Axonal growth stimulation,https://reactome.org/PathwayBrowser/#/R-MMU-72702
REACTOME,"Synthesis, secretion, and deacylation of Ghrelin",https://reactome.org/PathwayBrowser/#/R-MMU-428890
REACTOME,IRS activation,https://reactome.org/PathwayBrowser/#/R-MMU-2730905
REACTOME,Signal attenuation,https://reactome.org/PathwayBrowser/#/R-MMU-2029485
REACTOME,Interleukin-1 processing,https://reactome.org/PathwayBrowser/#/R-MMU-69242
REACTOME,Interleukin-2 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-187577
REACTOME,Transcriptional activation of p53 responsive genes,https://reactome.org/PathwayBrowser/#/R-MMU-174113
REACTOME,Transcriptional activation of cell cycle inhibitor p21,https://reactome.org/PathwayBrowser/#/R-MMU-373756
REACTOME,RUNX3 regulates CDKN1A transcription,https://reactome.org/PathwayBrowser/#/R-MMU-399955
REACTOME,Response to metal ions,https://reactome.org/PathwayBrowser/#/R-MMU-5654688
REACTOME,Metallothioneins bind metals,https://reactome.org/PathwayBrowser/#/R-MMU-5654699
REACTOME,Miscellaneous transport and binding events,https://reactome.org/PathwayBrowser/#/R-MMU-5654704
REACTOME,Pyrimidine salvage,https://reactome.org/PathwayBrowser/#/R-MMU-5654719
REACTOME,Intracellular oxygen transport,https://reactome.org/PathwayBrowser/#/R-MMU-2428933
REACTOME,SHC-related events triggered by IGF1R,https://reactome.org/PathwayBrowser/#/R-MMU-180336
REACTOME,Physiological factors,https://reactome.org/PathwayBrowser/#/R-MMU-1250196
REACTOME,Glucagon signaling in metabolic regulation,https://reactome.org/PathwayBrowser/#/R-MMU-1250347
REACTOME,PKA activation in glucagon signalling,https://reactome.org/PathwayBrowser/#/R-MMU-77588
REACTOME,Post NMDA receptor activation events,https://reactome.org/PathwayBrowser/#/R-MMU-111367
REACTOME,CREB1 phosphorylation through the activation of Adenylate Cyclase,https://reactome.org/PathwayBrowser/#/R-MMU-425407
REACTOME,HDL assembly,https://reactome.org/PathwayBrowser/#/R-MMU-8985586
REACTOME,GPER1 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-111463
REACTOME,Nuclear signaling by ERBB4,https://reactome.org/PathwayBrowser/#/R-MMU-111464
REACTOME,Downregulation of ERBB4 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-111469
REACTOME,Regulation of gap junction activity,https://reactome.org/PathwayBrowser/#/R-MMU-2173796
REACTOME,CTLA4 inhibitory signaling,https://reactome.org/PathwayBrowser/#/R-MMU-112412
REACTOME,ADP signalling through P2Y purinoceptor 1,https://reactome.org/PathwayBrowser/#/R-MMU-1799339
REACTOME,DCC mediated attractive signaling,https://reactome.org/PathwayBrowser/#/R-MMU-9701898
REACTOME,Signaling by NTRK3 (TRKC),https://reactome.org/PathwayBrowser/#/R-MMU-3249367
REACTOME,Activated NTRK3 signals through PI3K,https://reactome.org/PathwayBrowser/#/R-MMU-1834941
REACTOME,FLT3 signaling through SRC family kinases,https://reactome.org/PathwayBrowser/#/R-MMU-3108232
REACTOME,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,https://reactome.org/PathwayBrowser/#/R-MMU-3065676
REACTOME,Vitamin B2 (riboflavin) metabolism,https://reactome.org/PathwayBrowser/#/R-MMU-3065679
REACTOME,Prolactin receptor signaling,https://reactome.org/PathwayBrowser/#/R-MMU-3065678
REACTOME,Growth hormone receptor signaling,https://reactome.org/PathwayBrowser/#/R-MMU-2990846
REACTOME,Melanin biosynthesis,https://reactome.org/PathwayBrowser/#/R-MMU-3108214
REACTOME,Erythropoietin activates RAS,https://reactome.org/PathwayBrowser/#/R-MMU-4655427
REACTOME,HDL remodeling,https://reactome.org/PathwayBrowser/#/R-MMU-4615885
REACTOME,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",https://reactome.org/PathwayBrowser/#/R-MMU-4570464
REACTOME,Metabolism of nitric oxide: NOS3 activation and regulation,https://reactome.org/PathwayBrowser/#/R-MMU-4085377
REACTOME,eNOS activation,https://reactome.org/PathwayBrowser/#/R-MMU-4551638
REACTOME,HSF1 activation,https://reactome.org/PathwayBrowser/#/R-MMU-4755510
REACTOME,RHOBTB2 GTPase cycle,https://reactome.org/PathwayBrowser/#/R-MMU-4090294
REACTOME,Drug-mediated inhibition of ERBB2 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-9793242
REACTOME,Metal sequestration by antimicrobial proteins,https://reactome.org/PathwayBrowser/#/R-MMU-3899300
REACTOME,Nuclear Events (kinase and transcription factor activation),https://reactome.org/PathwayBrowser/#/R-MMU-3232118
REACTOME,NGF-stimulated transcription,https://reactome.org/PathwayBrowser/#/R-MMU-3232142
REACTOME,CaMK IV-mediated phosphorylation of CREB,https://reactome.org/PathwayBrowser/#/R-MMU-3000480
REACTOME,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,https://reactome.org/PathwayBrowser/#/R-MMU-3000471
REACTOME,MAPK3 (ERK1) activation,https://reactome.org/PathwayBrowser/#/R-MMU-3000497
REACTOME,MAPK1 (ERK2) activation,https://reactome.org/PathwayBrowser/#/R-MMU-2168880
REACTOME,"Unblocking of NMDA receptors, glutamate binding and activation",https://reactome.org/PathwayBrowser/#/R-MMU-9668328
REACTOME,Activation of RAS in B cells,https://reactome.org/PathwayBrowser/#/R-MMU-9663891
REACTOME,Signalling to RAS,https://reactome.org/PathwayBrowser/#/R-MMU-2408522
REACTOME,p38MAPK events,https://reactome.org/PathwayBrowser/#/R-MMU-399954
REACTOME,EGFR Transactivation by Gastrin,https://reactome.org/PathwayBrowser/#/R-MMU-400685
REACTOME,Gastrin-CREB signalling pathway via PKC and MAPK,https://reactome.org/PathwayBrowser/#/R-MMU-416572
REACTOME,MET activates RAS signaling,https://reactome.org/PathwayBrowser/#/R-MMU-416550
REACTOME,Estrogen-stimulated signaling through PRKCZ,https://reactome.org/PathwayBrowser/#/R-MMU-373755
REACTOME,Fibronectin matrix formation,https://reactome.org/PathwayBrowser/#/R-MMU-2559582
REACTOME,MET interacts with TNS proteins,https://reactome.org/PathwayBrowser/#/R-MMU-5693548
REACTOME,Transcriptional activation of mitochondrial biogenesis,https://reactome.org/PathwayBrowser/#/R-MMU-9709957
REACTOME,Acyl chain remodelling of PC,https://reactome.org/PathwayBrowser/#/R-MMU-9730628
REACTOME,Acyl chain remodelling of PE,https://reactome.org/PathwayBrowser/#/R-MMU-9717207
REACTOME,Acyl chain remodelling of PG,https://reactome.org/PathwayBrowser/#/R-MMU-9717189
REACTOME,Hydrolysis of LPC,https://reactome.org/PathwayBrowser/#/R-MMU-2467813
REACTOME,Translesion synthesis by REV1,https://reactome.org/content/query?q=Translesion%20synthesis%20by%20REV1&types=Pathway
REACTOME,SCF-beta-TrCP mediated degradation of Emi1,https://reactome.org/PathwayBrowser/#/R-MMU-181429
REACTOME,Activated NOTCH1 Transmits Signal to the Nucleus,https://reactome.org/PathwayBrowser/#/R-MMU-209931
REACTOME,Regulation of innate immune responses to cytosolic DNA,https://reactome.org/PathwayBrowser/#/R-MMU-380615
REACTOME,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,https://reactome.org/PathwayBrowser/#/R-MMU-390666
REACTOME,Translesion synthesis by POLK,https://reactome.org/PathwayBrowser/#/R-MMU-4085001
REACTOME,Translesion synthesis by POLI,https://reactome.org/PathwayBrowser/#/R-MMU-162582
REACTOME,Josephin domain DUBs,https://reactome.org/PathwayBrowser/#/R-MMU-392518
REACTOME,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,https://reactome.org/PathwayBrowser/#/R-MMU-74749
REACTOME,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,https://reactome.org/PathwayBrowser/#/R-MMU-391160
REACTOME,ER Quality Control Compartment (ERQC),https://reactome.org/PathwayBrowser/#/R-MMU-445144
REACTOME,Calnexin/calreticulin cycle,https://reactome.org/PathwayBrowser/#/R-MMU-201556
REACTOME,Negative regulators of DDX58/IFIH1 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-1502540
REACTOME,"Activation of IRF3, IRF7 mediated by TBK1, IKBKE",https://reactome.org/PathwayBrowser/#/R-MMU-201451
REACTOME,IRAK2 mediated activation of TAK1 complex,https://reactome.org/PathwayBrowser/#/R-MMU-9674555
REACTOME,TRAF6-mediated induction of TAK1 complex within TLR4 complex,https://reactome.org/PathwayBrowser/#/R-MMU-177929
REACTOME,Alpha-protein kinase 1 signaling pathway,https://reactome.org/PathwayBrowser/#/R-MMU-1227986
REACTOME,Regulation of BACH1 activity,https://reactome.org/PathwayBrowser/#/R-MMU-1236394
REACTOME,IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,https://reactome.org/PathwayBrowser/#/R-MMU-9006335
REACTOME,Cam-PDE 1 activation,https://reactome.org/PathwayBrowser/#/R-MMU-190236
REACTOME,Sodium/Calcium exchangers,https://reactome.org/PathwayBrowser/#/R-MMU-5654736
REACTOME,Protein methylation,https://reactome.org/PathwayBrowser/#/R-MMU-5654738
REACTOME,Activation of RAC1 downstream of NMDARs,https://reactome.org/PathwayBrowser/#/R-MMU-5654741
REACTOME,Inflammasomes,https://reactome.org/PathwayBrowser/#/R-MMU-5654743
REACTOME,The NLRP1 inflammasome,https://reactome.org/PathwayBrowser/#/R-MMU-372790
REACTOME,ISG15 antiviral mechanism,https://reactome.org/PathwayBrowser/#/R-MMU-5358351
REACTOME,Antiviral mechanism by IFN-stimulated genes,https://reactome.org/PathwayBrowser/#/R-MMU-2028269
REACTOME,Protein repair,https://reactome.org/PathwayBrowser/#/R-MMU-74752
REACTOME,The NLRP3 inflammasome,https://reactome.org/PathwayBrowser/#/R-MMU-449147
REACTOME,Interaction With Cumulus Cells And The Zona Pellucida,https://reactome.org/PathwayBrowser/#/R-MMU-6806834
REACTOME,Transfer of LPS from LBP carrier to CD14,https://reactome.org/PathwayBrowser/#/R-MMU-8852405
REACTOME,Tryptophan catabolism,https://reactome.org/PathwayBrowser/#/R-MMU-1181150
REACTOME,Events associated with phagocytolytic activity of PMN cells,https://reactome.org/PathwayBrowser/#/R-MMU-157118
REACTOME,FGFR1c ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-MMU-1980143
REACTOME,Transcriptional regulation of granulopoiesis,https://reactome.org/PathwayBrowser/#/R-MMU-9012852
REACTOME,Phosphorylation of Emi1,https://reactome.org/PathwayBrowser/#/R-MMU-9013694
REACTOME,"Activation of NIMA Kinases NEK9, NEK6, NEK7",https://reactome.org/PathwayBrowser/#/R-MMU-187037
REACTOME,G2/M DNA replication checkpoint,https://reactome.org/PathwayBrowser/#/R-MMU-9006115
REACTOME,Association of TriC/CCT with target proteins during biosynthesis,https://reactome.org/PathwayBrowser/#/R-MMU-9034015
REACTOME,Advanced glycosylation endproduct receptor signaling,https://reactome.org/PathwayBrowser/#/R-MMU-166520
REACTOME,Mitochondrial Uncoupling,https://reactome.org/PathwayBrowser/#/R-MMU-9006927
REACTOME,The fatty acid cycling model,https://reactome.org/PathwayBrowser/#/R-MMU-9006931
REACTOME,The proton buffering model,https://reactome.org/PathwayBrowser/#/R-MMU-186797
REACTOME,Amine ligand-binding receptors,https://reactome.org/PathwayBrowser/#/R-MMU-8848021
REACTOME,Muscarinic acetylcholine receptors,https://reactome.org/PathwayBrowser/#/R-MMU-376176
REACTOME,CYP2E1 reactions,https://reactome.org/PathwayBrowser/#/R-MMU-9006934
REACTOME,AKT phosphorylates targets in the nucleus,https://reactome.org/PathwayBrowser/#/R-MMU-5362517
REACTOME,Calcitonin-like ligand receptors,https://reactome.org/PathwayBrowser/#/R-MMU-194315
REACTOME,Inhibition of replication initiation of damaged DNA by RB1/E2F1,https://reactome.org/PathwayBrowser/#/R-MMU-9716542
REACTOME,E2F mediated regulation of DNA replication,https://reactome.org/PathwayBrowser/#/R-MMU-1433557
REACTOME,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,https://reactome.org/PathwayBrowser/#/R-MMU-170834
REACTOME,Intestinal absorption,https://reactome.org/PathwayBrowser/#/R-MMU-9006936
REACTOME,Intestinal hexose absorption,https://reactome.org/PathwayBrowser/#/R-MMU-2404192
REACTOME,Interleukin-33 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-194138
REACTOME,Regulation of HMOX1 expression and activity,https://reactome.org/PathwayBrowser/#/R-MMU-195721
REACTOME,Neurotransmitter uptake and metabolism In glial cells,https://reactome.org/PathwayBrowser/#/R-MMU-983705
REACTOME,Astrocytic Glutamate-Glutamine Uptake And Metabolism,https://reactome.org/PathwayBrowser/#/R-MMU-187687
REACTOME,Signaling by NTRK2 (TRKB),https://reactome.org/PathwayBrowser/#/R-MMU-167044
REACTOME,Activated NTRK2 signals through PLCG1,https://reactome.org/PathwayBrowser/#/R-MMU-426486
REACTOME,Activated NTRK2 signals through FRS2 and FRS3,https://reactome.org/PathwayBrowser/#/R-MMU-445355
REACTOME,Activated NTRK2 signals through FYN,https://reactome.org/PathwayBrowser/#/R-MMU-427652
REACTOME,NTRK2 activates RAC1,https://reactome.org/PathwayBrowser/#/R-MMU-433137
REACTOME,Interleukin-9 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-425561
REACTOME,Lactose synthesis,https://reactome.org/PathwayBrowser/#/R-MMU-425986
REACTOME,Transferrin endocytosis and recycling,https://reactome.org/PathwayBrowser/#/R-MMU-1300642
REACTOME,MET activates PI3K/AKT signaling,https://reactome.org/PathwayBrowser/#/R-MMU-1660661
REACTOME,MET activates PTPN11,https://reactome.org/PathwayBrowser/#/R-MMU-428157
REACTOME,MET activates RAP1 and RAC1,https://reactome.org/PathwayBrowser/#/R-MMU-1295596
REACTOME,MET receptor recycling,https://reactome.org/PathwayBrowser/#/R-MMU-69541
REACTOME,MET activates STAT3,https://reactome.org/PathwayBrowser/#/R-MMU-211994
REACTOME,Drug-mediated inhibition of MET activation,https://reactome.org/PathwayBrowser/#/R-MMU-2672351
REACTOME,Interleukin-15 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-390522
REACTOME,Propionyl-CoA catabolism,https://reactome.org/PathwayBrowser/#/R-MMU-1614517
REACTOME,Digestion of dietary lipid,https://reactome.org/PathwayBrowser/#/R-MMU-1614635
REACTOME,ERK/MAPK targets,https://reactome.org/PathwayBrowser/#/R-MMU-5683826
REACTOME,CREB phosphorylation,https://reactome.org/PathwayBrowser/#/R-MMU-69052
REACTOME,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,https://reactome.org/PathwayBrowser/#/R-MMU-8849932
REACTOME,RSK activation,https://reactome.org/PathwayBrowser/#/R-MMU-3000170
REACTOME,Adrenoceptors,https://reactome.org/PathwayBrowser/#/R-MMU-2142816
REACTOME,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,https://reactome.org/PathwayBrowser/#/R-MMU-2142712
REACTOME,RUNX2 regulates osteoblast differentiation,https://reactome.org/PathwayBrowser/#/R-MMU-2142770
REACTOME,RUNX2 regulates bone development,https://reactome.org/PathwayBrowser/#/R-MMU-2142688
REACTOME,Vitamin B5 (pantothenate) metabolism,https://reactome.org/PathwayBrowser/#/R-MMU-69239
REACTOME,RUNX1 regulates estrogen receptor mediated transcription,https://reactome.org/content/query?q=RUNX1%20regulates%20estrogen%20receptor%20mediated%20transcription&types=Pathway
REACTOME,CS/DS degradation,https://reactome.org/PathwayBrowser/#/R-MMU-446205
REACTOME,NTF3 activates NTRK3 signaling,https://reactome.org/PathwayBrowser/#/R-MMU-1855183
REACTOME,Activated NTRK3 signals through PLCG1,https://reactome.org/PathwayBrowser/#/R-MMU-1855204
REACTOME,Disinhibition of SNARE formation,https://reactome.org/PathwayBrowser/#/R-MMU-1855191
REACTOME,Dectin-2 family,https://reactome.org/PathwayBrowser/#/R-MMU-77111
REACTOME,Axonal growth inhibition (RHOA activation),https://reactome.org/PathwayBrowser/#/R-MMU-2142691
REACTOME,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",https://reactome.org/content/query?q=Tristetraprolin%20%28TTP%2C%20ZFP36%29%20binds%20and%20destabilizes%20mRNA&types=Pathway
REACTOME,Pre-NOTCH Processing in Golgi,https://reactome.org/PathwayBrowser/#/R-MMU-1483166
REACTOME,Pre-NOTCH Expression and Processing,https://reactome.org/PathwayBrowser/#/R-MMU-1483191
REACTOME,Histidine catabolism,https://reactome.org/PathwayBrowser/#/R-MMU-1483213
REACTOME,AKT phosphorylates targets in the cytosol,https://reactome.org/PathwayBrowser/#/R-MMU-1483226
REACTOME,Activation of AMPA receptors,https://reactome.org/PathwayBrowser/#/R-MMU-1483248
REACTOME,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,https://reactome.org/PathwayBrowser/#/R-MMU-1660514
REACTOME,Purine ribonucleoside monophosphate biosynthesis,https://reactome.org/PathwayBrowser/#/R-MMU-1660516
REACTOME,Fructose metabolism,https://reactome.org/PathwayBrowser/#/R-MMU-1660517
REACTOME,Fructose catabolism,https://reactome.org/PathwayBrowser/#/R-MMU-1660499
REACTOME,PTK6 Regulates Cell Cycle,https://reactome.org/PathwayBrowser/#/R-MMU-8847453
REACTOME,Regulation of RUNX1 Expression and Activity,https://reactome.org/PathwayBrowser/#/R-MMU-1483101
REACTOME,Drug-mediated inhibition of CDK4/CDK6 activity,https://reactome.org/PathwayBrowser/#/R-MMU-2162123
REACTOME,Regulated proteolysis of p75NTR,https://reactome.org/PathwayBrowser/#/R-MMU-446210
REACTOME,RNA Polymerase I Promoter Opening,https://reactome.org/PathwayBrowser/#/R-MMU-8866652
REACTOME,RHO GTPases regulate CFTR trafficking,https://reactome.org/PathwayBrowser/#/R-MMU-192105
REACTOME,Signaling by Activin,https://reactome.org/PathwayBrowser/#/R-MMU-193775
REACTOME,SLBP independent Processing of Histone Pre-mRNAs,https://reactome.org/PathwayBrowser/#/R-MMU-193807
REACTOME,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,https://reactome.org/PathwayBrowser/#/R-MMU-193368
REACTOME,Transcriptional Regulation by VENTX,https://reactome.org/PathwayBrowser/#/R-MMU-5358493
REACTOME,RUNX3 regulates WNT signaling,https://reactome.org/PathwayBrowser/#/R-MMU-162699
REACTOME,N-glycan trimming and elongation in the cis-Golgi,https://reactome.org/PathwayBrowser/#/R-MMU-480985
REACTOME,Negative feedback regulation of MAPK pathway,https://reactome.org/PathwayBrowser/#/R-MMU-2142670
REACTOME,Serotonin receptors,https://reactome.org/PathwayBrowser/#/R-MMU-162710
REACTOME,Resolution of AP sites via the single-nucleotide replacement pathway,https://reactome.org/PathwayBrowser/#/R-MMU-1855167
REACTOME,Abasic sugar-phosphate removal via the single-nucleotide replacement pathway,https://reactome.org/PathwayBrowser/#/R-MMU-446219
REACTOME,Dermatan sulfate biosynthesis,https://reactome.org/PathwayBrowser/#/R-MMU-75876
REACTOME,"SMAC, XIAP-regulated apoptotic response",https://reactome.org/PathwayBrowser/#/R-MMU-422085
