SOURCE,PATHWAY,link
REACTOME,Diseases of Telomere Maintenance,https://reactome.org/PathwayBrowser/#/R-HSA-427589
REACTOME,Diseases of carbohydrate metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-2122947
REACTOME,Diseases of cellular response to stress,https://reactome.org/PathwayBrowser/#/R-HSA-3645790
REACTOME,Diseases of glycosylation,https://reactome.org/PathwayBrowser/#/R-HSA-141424
REACTOME,Diseases of hemostasis,https://reactome.org/content/query?q=Diseases%20of%20hemostasis&types=Pathway
REACTOME,Diseases of metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-193048
REACTOME,Diseases of mitochondrial beta oxidation,https://reactome.org/PathwayBrowser/#/R-HSA-5250971
REACTOME,Diseases of mitotic cell cycle,https://reactome.org/PathwayBrowser/#/R-HSA-6814848
REACTOME,Diseases of nucleotide metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-9682706
REACTOME,Diseases of programmed cell death,https://reactome.org/PathwayBrowser/#/R-HSA-8849470
REACTOME,Diseases of propionyl-CoA catabolism,https://reactome.org/PathwayBrowser/#/R-HSA-5250955
REACTOME,Diseases of signal transduction by growth factor receptors and second messengers,https://reactome.org/PathwayBrowser/#/R-HSA-9018681
REACTOME,Diseases of the neuronal system,https://reactome.org/PathwayBrowser/#/R-HSA-169911
REACTOME,Disinhibition of SNARE formation,https://reactome.org/PathwayBrowser/#/R-HSA-3299685
REACTOME,Disorders of Developmental Biology,https://reactome.org/PathwayBrowser/#/R-HSA-975155
REACTOME,Disorders of Nervous System Development,https://reactome.org/PathwayBrowser/#/R-HSA-166166
REACTOME,Disorders of transmembrane transporters,https://reactome.org/content/query?q=Disorders%20of%20transmembrane%20transporters&types=Pathway
REACTOME,Displacement of DNA glycosylase by APEX1,https://reactome.org/PathwayBrowser/#/R-HSA-418886
REACTOME,Dissolution of Fibrin Clot,https://reactome.org/PathwayBrowser/#/R-HSA-9637690
REACTOME,Dopamine Neurotransmitter Release Cycle,https://reactome.org/PathwayBrowser/#/R-HSA-1266695
REACTOME,Dopamine clearance from the synaptic cleft,https://reactome.org/PathwayBrowser/#/R-HSA-168164
REACTOME,Dopamine receptors,https://reactome.org/PathwayBrowser/#/R-HSA-6804115
REACTOME,Downregulation of ERBB2 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-189483
REACTOME,Downregulation of ERBB2:ERBB3 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-3371571
REACTOME,Downregulation of ERBB4 signaling,https://reactome.org/content/query?q=Downregulation%20of%20ERBB4%20signaling&types=Pathway
REACTOME,Downregulation of SMAD2/3:SMAD4 transcriptional activity,https://reactome.org/PathwayBrowser/#/R-HSA-8875513
REACTOME,Downregulation of TGF-beta receptor signaling,https://reactome.org/PathwayBrowser/#/R-HSA-5687128
REACTOME,Downstream TCR signaling,https://reactome.org/PathwayBrowser/#/R-HSA-181431
REACTOME,Downstream signal transduction,https://reactome.org/PathwayBrowser/#/R-HSA-167158
REACTOME,Downstream signaling events of B Cell Receptor (BCR),https://reactome.org/PathwayBrowser/#/R-HSA-390471
REACTOME,Downstream signaling of activated FGFR1,https://reactome.org/PathwayBrowser/#/R-HSA-164939
REACTOME,Downstream signaling of activated FGFR2,https://reactome.org/PathwayBrowser/#/R-HSA-5654726
REACTOME,Downstream signaling of activated FGFR3,https://reactome.org/PathwayBrowser/#/R-HSA-165160
REACTOME,Downstream signaling of activated FGFR4,https://reactome.org/PathwayBrowser/#/R-HSA-1483255
REACTOME,Drug ADME,https://reactome.org/PathwayBrowser/#/R-HSA-446353
REACTOME,Drug resistance in ERBB2 KD mutants,https://reactome.org/PathwayBrowser/#/R-HSA-445144
REACTOME,Drug resistance in ERBB2 TMD/JMD mutants,https://reactome.org/PathwayBrowser/#/R-HSA-6802952
REACTOME,Drug-mediated inhibition of CDK4/CDK6 activity,https://reactome.org/PathwayBrowser/#/R-HSA-3642279
REACTOME,Drug-mediated inhibition of ERBB2 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-391160
REACTOME,Drug-mediated inhibition of MET activation,https://reactome.org/PathwayBrowser/#/R-HSA-983705
REACTOME,Dual Incision in GG-NER,https://reactome.org/PathwayBrowser/#/R-HSA-5339700
REACTOME,Dual incision in TC-NER,https://reactome.org/PathwayBrowser/#/R-HSA-205043
REACTOME,E2F mediated regulation of DNA replication,https://reactome.org/PathwayBrowser/#/R-HSA-5654228
REACTOME,E2F-enabled inhibition of pre-replication complex formation,https://reactome.org/PathwayBrowser/#/R-HSA-5654227
REACTOME,E3 ubiquitin ligases ubiquitinate target proteins,https://reactome.org/PathwayBrowser/#/R-HSA-2033519
REACTOME,ECM proteoglycans,https://reactome.org/PathwayBrowser/#/R-HSA-159424
REACTOME,EGFR Transactivation by Gastrin,https://reactome.org/PathwayBrowser/#/R-HSA-9665250
REACTOME,EGFR downregulation,https://reactome.org/PathwayBrowser/#/R-HSA-2644607
REACTOME,EGFR interacts with phospholipase C-gamma,https://reactome.org/PathwayBrowser/#/R-HSA-3304349
REACTOME,EGR2 and SOX10-mediated initiation of Schwann cell myelination,https://reactome.org/PathwayBrowser/#/R-HSA-9663891
REACTOME,EML4 and NUDC in mitotic spindle formation,https://reactome.org/PathwayBrowser/#/R-HSA-9603798
REACTOME,EPH-Ephrin signaling,https://reactome.org/PathwayBrowser/#/R-HSA-5654706
REACTOME,EPH-ephrin mediated repulsion of cells,https://reactome.org/PathwayBrowser/#/R-HSA-113501
REACTOME,EPHA-mediated growth cone collapse,https://reactome.org/PathwayBrowser/#/R-HSA-9022538
REACTOME,EPHB-mediated forward signaling,https://reactome.org/PathwayBrowser/#/R-HSA-6783310
REACTOME,ER Quality Control Compartment (ERQC),https://reactome.org/PathwayBrowser/#/R-HSA-3000178
REACTOME,ER to Golgi Anterograde Transport,https://reactome.org/PathwayBrowser/#/R-HSA-9613829
REACTOME,ER-Phagosome pathway,https://reactome.org/PathwayBrowser/#/R-HSA-9678110
REACTOME,ERBB2 Activates PTK6 Signaling,https://reactome.org/PathwayBrowser/#/R-HSA-5358346
REACTOME,ERBB2 Regulates Cell Motility,https://reactome.org/PathwayBrowser/#/R-HSA-5632684
REACTOME,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,https://reactome.org/PathwayBrowser/#/R-HSA-5673000
REACTOME,ERK/MAPK targets,https://reactome.org/PathwayBrowser/#/R-HSA-73780
REACTOME,ERKs are inactivated,https://reactome.org/PathwayBrowser/#/R-HSA-8853884
REACTOME,ESR-mediated signaling,https://reactome.org/PathwayBrowser/#/R-HSA-4717374
REACTOME,Early Phase of HIV Life Cycle,https://reactome.org/PathwayBrowser/#/R-HSA-73864
REACTOME,Early SARS-CoV-2 Infection Events,https://reactome.org/PathwayBrowser/#/R-HSA-888568
REACTOME,Effects of PIP2 hydrolysis,https://reactome.org/PathwayBrowser/#/R-HSA-8939246
REACTOME,Eicosanoid ligand-binding receptors,https://reactome.org/PathwayBrowser/#/R-HSA-168179
REACTOME,Eicosanoids,https://reactome.org/PathwayBrowser/#/R-HSA-5633008
REACTOME,Elastic fibre formation,https://reactome.org/PathwayBrowser/#/R-HSA-9022692
REACTOME,Electric Transmission Across Gap Junctions,https://reactome.org/PathwayBrowser/#/R-HSA-159234
REACTOME,Electron transport from NADPH to Ferredoxin,https://reactome.org/PathwayBrowser/#/R-HSA-446210
REACTOME,Elevation of cytosolic Ca2+ levels,https://reactome.org/PathwayBrowser/#/R-HSA-9017802
REACTOME,Endogenous sterols,https://reactome.org/PathwayBrowser/#/R-HSA-5632928
REACTOME,Endosomal Sorting Complex Required For Transport (ESCRT),https://reactome.org/PathwayBrowser/#/R-HSA-168316
REACTOME,Endosomal/Vacuolar pathway,https://reactome.org/PathwayBrowser/#/R-HSA-5668599
REACTOME,Energy dependent regulation of mTOR by LKB1-AMPK,https://reactome.org/PathwayBrowser/#/R-HSA-110362
REACTOME,Entry of Influenza Virion into Host Cell via Endocytosis,https://reactome.org/PathwayBrowser/#/R-HSA-187706
REACTOME,Enzymatic degradation of Dopamine by monoamine oxidase,https://reactome.org/PathwayBrowser/#/R-HSA-181438
REACTOME,Enzymatic degradation of dopamine by COMT,https://reactome.org/PathwayBrowser/#/R-HSA-168142
REACTOME,Ephrin signaling,https://reactome.org/PathwayBrowser/#/R-HSA-6782210
REACTOME,Epigenetic regulation of gene expression,https://reactome.org/PathwayBrowser/#/R-HSA-5083625
REACTOME,Epithelial-Mesenchymal Transition (EMT) during gastrulation,https://reactome.org/PathwayBrowser/#/R-HSA-194441
REACTOME,Erythrocytes take up carbon dioxide and release oxygen,https://reactome.org/PathwayBrowser/#/R-HSA-2453864
REACTOME,Erythrocytes take up oxygen and release carbon dioxide,https://reactome.org/PathwayBrowser/#/R-HSA-975634
REACTOME,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),https://reactome.org/PathwayBrowser/#/R-HSA-2033514
REACTOME,Erythropoietin activates Phospholipase C gamma (PLCG),https://reactome.org/PathwayBrowser/#/R-HSA-8876725
REACTOME,Erythropoietin activates RAS,https://reactome.org/PathwayBrowser/#/R-HSA-8852135
REACTOME,Erythropoietin activates STAT5,https://reactome.org/PathwayBrowser/#/R-HSA-5676934
REACTOME,Establishment of Sister Chromatid Cohesion,https://reactome.org/PathwayBrowser/#/R-HSA-5578768
REACTOME,Estrogen biosynthesis,https://reactome.org/PathwayBrowser/#/R-HSA-5083628
REACTOME,Estrogen-dependent gene expression,https://reactome.org/PathwayBrowser/#/R-HSA-179812
REACTOME,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,https://reactome.org/PathwayBrowser/#/R-HSA-3642278
REACTOME,Estrogen-stimulated signaling through PRKCZ,https://reactome.org/PathwayBrowser/#/R-HSA-6798695
REACTOME,Ethanol oxidation,https://reactome.org/PathwayBrowser/#/R-HSA-422356
REACTOME,Eukaryotic Translation Elongation,https://reactome.org/PathwayBrowser/#/R-HSA-9669938
REACTOME,Eukaryotic Translation Initiation,https://reactome.org/PathwayBrowser/#/R-HSA-9036866
REACTOME,Eukaryotic Translation Termination,https://reactome.org/PathwayBrowser/#/R-HSA-9652169
REACTOME,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,https://reactome.org/PathwayBrowser/#/R-HSA-8869496
REACTOME,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,https://reactome.org/PathwayBrowser/#/R-HSA-2173789
REACTOME,Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,https://reactome.org/PathwayBrowser/#/R-HSA-8866906
REACTOME,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,https://reactome.org/PathwayBrowser/#/R-HSA-3656532
REACTOME,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,https://reactome.org/PathwayBrowser/#/R-HSA-3656535
REACTOME,Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,https://reactome.org/PathwayBrowser/#/R-HSA-2173791
REACTOME,Events associated with phagocytolytic activity of PMN cells,https://reactome.org/PathwayBrowser/#/R-HSA-5655332
REACTOME,Export of Viral Ribonucleoproteins from Nucleus,https://reactome.org/PathwayBrowser/#/R-HSA-69273
REACTOME,Expression and Processing of Neurotrophins,https://reactome.org/PathwayBrowser/#/R-HSA-111463
REACTOME,Expression and translocation of olfactory receptors,https://reactome.org/PathwayBrowser/#/R-HSA-983170
REACTOME,Extension of Telomeres,https://reactome.org/PathwayBrowser/#/R-HSA-3858516
REACTOME,Extra-nuclear estrogen signaling,https://reactome.org/PathwayBrowser/#/R-HSA-4719360
REACTOME,Extracellular matrix organization,https://reactome.org/PathwayBrowser/#/R-HSA-3371556
REACTOME,Extrinsic Pathway of Fibrin Clot Formation,https://reactome.org/PathwayBrowser/#/R-HSA-611105
REACTOME,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,https://reactome.org/PathwayBrowser/#/R-HSA-442729
REACTOME,FBXW7 Mutants and NOTCH1 in Cancer,https://reactome.org/PathwayBrowser/#/R-HSA-5689603
REACTOME,FCERI mediated Ca+2 mobilization,https://reactome.org/PathwayBrowser/#/R-HSA-174154
REACTOME,FCERI mediated MAPK activation,https://reactome.org/PathwayBrowser/#/R-HSA-174048
REACTOME,FCERI mediated NF-kB activation,https://reactome.org/PathwayBrowser/#/R-HSA-176409
REACTOME,FCGR activation,https://reactome.org/PathwayBrowser/#/R-HSA-211163
REACTOME,FCGR3A-mediated IL10 synthesis,https://reactome.org/PathwayBrowser/#/R-HSA-170984
REACTOME,FCGR3A-mediated phagocytosis,https://reactome.org/PathwayBrowser/#/R-HSA-381033
REACTOME,FGFR1 ligand binding and activation,https://reactome.org/content/query?q=FGFR1%20ligand%20binding%20and%20activation&types=Pathway
REACTOME,FGFR1 mutant receptor activation,https://reactome.org/PathwayBrowser/#/R-HSA-912446
REACTOME,FGFR1b ligand binding and activation,https://reactome.org/content/query?q=FGFR1b%20ligand%20binding%20and%20activation&types=Pathway
REACTOME,FGFR1c and Klotho ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-5221030
REACTOME,FGFR1c ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-75892
REACTOME,FGFR2 alternative splicing,https://reactome.org/PathwayBrowser/#/R-HSA-9025046
REACTOME,FGFR2 ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-9603505
REACTOME,FGFR2 mutant receptor activation,https://reactome.org/content/query?q=FGFR2%20mutant%20receptor%20activation&types=Pathway
REACTOME,FGFR2b ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-8951664
REACTOME,FGFR2c ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-1234176
REACTOME,FGFR3 ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-416700
REACTOME,FGFR3 mutant receptor activation,https://reactome.org/PathwayBrowser/#/R-HSA-417957
REACTOME,FGFR3b ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-75896
REACTOME,FGFR3c ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-2559580
REACTOME,FGFR4 ligand binding and activation,https://reactome.org/PathwayBrowser/#/R-HSA-5689896
REACTOME,FGFRL1 modulation of FGFR1 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-6807004
REACTOME,FLT3 Signaling,https://reactome.org/PathwayBrowser/#/R-HSA-5685939
REACTOME,FLT3 signaling by CBL mutants,https://reactome.org/content/query?q=FLT3%20signaling%20by%20CBL%20mutants&types=Pathway
REACTOME,FLT3 signaling in disease,https://reactome.org/PathwayBrowser/#/R-HSA-9692913
REACTOME,FLT3 signaling through SRC family kinases,https://reactome.org/PathwayBrowser/#/R-HSA-2644602
REACTOME,FMO oxidises nucleophiles,https://reactome.org/PathwayBrowser/#/R-HSA-381340
REACTOME,FOXO-mediated transcription,https://reactome.org/PathwayBrowser/#/R-HSA-3359473
REACTOME,FOXO-mediated transcription of cell cycle genes,https://reactome.org/PathwayBrowser/#/R-HSA-6785807
REACTOME,FOXO-mediated transcription of cell death genes,https://reactome.org/PathwayBrowser/#/R-HSA-8849473
REACTOME,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",https://reactome.org/PathwayBrowser/#/R-HSA-3359467
REACTOME,FRS-mediated FGFR1 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-5250941
REACTOME,FRS-mediated FGFR2 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-5654732
REACTOME,FRS-mediated FGFR3 signaling,https://reactome.org/content/query?q=FRS-mediated%20FGFR3%20signaling&types=Pathway
REACTOME,FRS-mediated FGFR4 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-381042
REACTOME,Factors involved in megakaryocyte development and platelet production,https://reactome.org/PathwayBrowser/#/R-HSA-110331
REACTOME,Fanconi Anemia Pathway,https://reactome.org/content/query?q=Fanconi%20Anemia%20Pathway&types=Pathway
REACTOME,FasL/ CD95L signaling,https://reactome.org/PathwayBrowser/#/R-HSA-8986944
REACTOME,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,https://reactome.org/PathwayBrowser/#/R-HSA-983712
REACTOME,Fatty acid metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-392023
REACTOME,Fatty acids,https://reactome.org/PathwayBrowser/#/R-HSA-2142670
REACTOME,Fatty acyl-CoA biosynthesis,https://reactome.org/PathwayBrowser/#/R-HSA-170670
REACTOME,Fc epsilon receptor (FCERI) signaling,https://reactome.org/PathwayBrowser/#/R-HSA-179409
REACTOME,Fcgamma receptor (FCGR) dependent phagocytosis,https://reactome.org/PathwayBrowser/#/R-HSA-198693
REACTOME,Fertilization,https://reactome.org/PathwayBrowser/#/R-HSA-9734009
REACTOME,Fibronectin matrix formation,https://reactome.org/PathwayBrowser/#/R-HSA-373755
REACTOME,Ficolins bind to repetitive carbohydrate structures on the target cell surface,https://reactome.org/PathwayBrowser/#/R-HSA-8935690
REACTOME,Folding of actin by CCT/TriC,https://reactome.org/PathwayBrowser/#/R-HSA-844615
REACTOME,Formation of ATP by chemiosmotic coupling,https://reactome.org/PathwayBrowser/#/R-HSA-8941333
REACTOME,Formation of Fibrin Clot (Clotting Cascade),https://reactome.org/PathwayBrowser/#/R-HSA-1433617
REACTOME,Formation of HIV elongation complex in the absence of HIV Tat,https://reactome.org/PathwayBrowser/#/R-HSA-112303
REACTOME,Formation of HIV-1 elongation complex containing HIV-1 Tat,https://reactome.org/PathwayBrowser/#/R-HSA-1236977
REACTOME,Formation of Incision Complex in GG-NER,https://reactome.org/PathwayBrowser/#/R-HSA-8941326
REACTOME,Formation of RNA Pol II elongation complex,https://reactome.org/PathwayBrowser/#/R-HSA-211979
REACTOME,Formation of Senescence-Associated Heterochromatin Foci (SAHF),https://reactome.org/PathwayBrowser/#/R-HSA-4839743
REACTOME,Formation of TC-NER Pre-Incision Complex,https://reactome.org/PathwayBrowser/#/R-HSA-9029569
REACTOME,Formation of WDR5-containing histone-modifying complexes,https://reactome.org/PathwayBrowser/#/R-HSA-5578999
REACTOME,Formation of a pool of free 40S subunits,https://reactome.org/PathwayBrowser/#/R-HSA-9009391
REACTOME,Formation of annular gap junctions,https://reactome.org/PathwayBrowser/#/R-HSA-445355
REACTOME,Formation of apoptosome,https://reactome.org/PathwayBrowser/#/R-HSA-77387
REACTOME,Formation of axial mesoderm,https://reactome.org/PathwayBrowser/#/R-HSA-9673202
REACTOME,Formation of definitive endoderm,https://reactome.org/PathwayBrowser/#/R-HSA-15869
REACTOME,Formation of editosomes by ADAR proteins,https://reactome.org/PathwayBrowser/#/R-HSA-192823
REACTOME,Formation of lateral plate mesoderm,https://reactome.org/PathwayBrowser/#/R-HSA-75893
REACTOME,Formation of paraxial mesoderm,https://reactome.org/PathwayBrowser/#/R-HSA-196783
REACTOME,Formation of the Early Elongation Complex,https://reactome.org/PathwayBrowser/#/R-HSA-1566948
REACTOME,Formation of the Editosome,https://reactome.org/PathwayBrowser/#/R-HSA-5656121
REACTOME,Formation of the HIV-1 Early Elongation Complex,https://reactome.org/PathwayBrowser/#/R-HSA-2395516
REACTOME,"Formation of the active cofactor, UDP-glucuronate",https://reactome.org/PathwayBrowser/#/R-HSA-427975
REACTOME,Formation of the beta-catenin:TCF transactivating complex,https://reactome.org/PathwayBrowser/#/R-HSA-901032
REACTOME,Formation of the cornified envelope,https://reactome.org/PathwayBrowser/#/R-HSA-9028335
REACTOME,"Formation of the ternary complex, and subsequently, the 43S complex",https://reactome.org/PathwayBrowser/#/R-HSA-1474244
REACTOME,Formation of tubulin folding intermediates by CCT/TriC,https://reactome.org/PathwayBrowser/#/R-HSA-6798163
REACTOME,Formation of xylulose-5-phosphate,https://reactome.org/PathwayBrowser/#/R-HSA-9013405
REACTOME,Formyl peptide receptors bind formyl peptides and many other ligands,https://reactome.org/PathwayBrowser/#/R-HSA-9662360
REACTOME,Free fatty acid receptors,https://reactome.org/PathwayBrowser/#/R-HSA-156842
REACTOME,Free fatty acids regulate insulin secretion,https://reactome.org/PathwayBrowser/#/R-HSA-8941237
REACTOME,Frs2-mediated activation,https://reactome.org/PathwayBrowser/#/R-HSA-2428933
REACTOME,Fructose biosynthesis,https://reactome.org/PathwayBrowser/#/R-HSA-975138
REACTOME,Fructose catabolism,https://reactome.org/PathwayBrowser/#/R-HSA-9614399
REACTOME,Fructose metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-400206
REACTOME,G alpha (12/13) signalling events,https://reactome.org/PathwayBrowser/#/R-HSA-1482788
REACTOME,G alpha (i) signalling events,https://reactome.org/PathwayBrowser/#/R-HSA-111932
REACTOME,G alpha (q) signalling events,https://reactome.org/PathwayBrowser/#/R-HSA-111997
REACTOME,G alpha (s) signalling events,https://reactome.org/PathwayBrowser/#/R-HSA-9699150
REACTOME,G alpha (z) signalling events,https://reactome.org/PathwayBrowser/#/R-HSA-2025928
REACTOME,G beta:gamma signalling through BTK,https://reactome.org/PathwayBrowser/#/R-HSA-9705462
REACTOME,G beta:gamma signalling through CDC42,https://reactome.org/PathwayBrowser/#/R-HSA-2514859
REACTOME,G beta:gamma signalling through PI3Kgamma,https://reactome.org/PathwayBrowser/#/R-HSA-74713
REACTOME,G beta:gamma signalling through PLC beta,https://reactome.org/PathwayBrowser/#/R-HSA-168256
REACTOME,G protein gated Potassium channels,https://reactome.org/PathwayBrowser/#/R-HSA-5603037
REACTOME,G-protein activation,https://reactome.org/PathwayBrowser/#/R-HSA-1606341
REACTOME,G-protein beta:gamma signalling,https://reactome.org/PathwayBrowser/#/R-HSA-2428928
REACTOME,G-protein mediated events,https://reactome.org/PathwayBrowser/#/R-HSA-3595177
REACTOME,G0 and Early G1,https://reactome.org/PathwayBrowser/#/R-HSA-210744
REACTOME,G1 Phase,https://reactome.org/PathwayBrowser/#/R-HSA-156590
REACTOME,G1/S DNA Damage Checkpoints,https://reactome.org/PathwayBrowser/#/R-HSA-204005
REACTOME,G1/S Transition,https://reactome.org/PathwayBrowser/#/R-HSA-9665737
REACTOME,G1/S-Specific Transcription,https://reactome.org/PathwayBrowser/#/R-HSA-77075
REACTOME,G2 Phase,https://reactome.org/PathwayBrowser/#/R-HSA-8964539
REACTOME,G2/M Checkpoints,https://reactome.org/PathwayBrowser/#/R-HSA-447041
REACTOME,G2/M DNA damage checkpoint,https://reactome.org/PathwayBrowser/#/R-HSA-9020958
REACTOME,G2/M DNA replication checkpoint,https://reactome.org/PathwayBrowser/#/R-HSA-72731
REACTOME,G2/M Transition,https://reactome.org/PathwayBrowser/#/R-HSA-9013148
REACTOME,GAB1 signalosome,https://reactome.org/PathwayBrowser/#/R-HSA-446343
REACTOME,GABA B receptor activation,https://reactome.org/PathwayBrowser/#/R-HSA-9674519
REACTOME,GABA receptor activation,https://reactome.org/PathwayBrowser/#/R-HSA-5683329
REACTOME,GABA synthesis,https://reactome.org/PathwayBrowser/#/R-HSA-5545619
REACTOME,"GABA synthesis, release, reuptake and degradation",https://reactome.org/PathwayBrowser/#/R-HSA-8981607
REACTOME,GDP-fucose biosynthesis,https://reactome.org/PathwayBrowser/#/R-HSA-9639288
REACTOME,GLI proteins bind promoters of Hh responsive genes to promote transcription,https://reactome.org/PathwayBrowser/#/R-HSA-194138
REACTOME,GLI3 is processed to GLI3R by the proteasome,https://reactome.org/PathwayBrowser/#/R-HSA-9018896
REACTOME,GP1b-IX-V activation signalling,https://reactome.org/PathwayBrowser/#/R-HSA-4090294
REACTOME,GPCR downstream signalling,https://reactome.org/PathwayBrowser/#/R-HSA-1482883
REACTOME,GPCR ligand binding,https://reactome.org/PathwayBrowser/#/R-HSA-9710421
REACTOME,GPER1 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-3656253
REACTOME,GPVI-mediated activation cascade,https://reactome.org/PathwayBrowser/#/R-HSA-9793380
REACTOME,GRB2 events in EGFR signaling,https://reactome.org/PathwayBrowser/#/R-HSA-8876384
REACTOME,GRB2 events in ERBB2 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-3371497
REACTOME,GRB2:SOS provides linkage to MAPK signaling for Integrins,https://reactome.org/PathwayBrowser/#/R-HSA-2168880
REACTOME,GRB7 events in ERBB2 signaling,https://reactome.org/PathwayBrowser/#/R-HSA-3371511
REACTOME,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,https://reactome.org/PathwayBrowser/#/R-HSA-113507
REACTOME,GTP hydrolysis and joining of the 60S ribosomal subunit,https://reactome.org/PathwayBrowser/#/R-HSA-8854050
REACTOME,Gain-of-function MRAS complexes activate RAF signaling,https://reactome.org/PathwayBrowser/#/R-HSA-434313
REACTOME,Galactose catabolism,https://reactome.org/PathwayBrowser/#/R-HSA-194315
REACTOME,"Gamma carboxylation, hypusine formation and arylsulfatase activation",https://reactome.org/PathwayBrowser/#/R-HSA-1912399
REACTOME,Gamma-carboxylation of protein precursors,https://reactome.org/PathwayBrowser/#/R-HSA-73933
REACTOME,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",https://reactome.org/PathwayBrowser/#/R-HSA-5693554
REACTOME,Gap junction assembly,https://reactome.org/PathwayBrowser/#/R-HSA-193681
REACTOME,Gap junction degradation,https://reactome.org/PathwayBrowser/#/R-HSA-426486
REACTOME,Gap junction trafficking,https://reactome.org/PathwayBrowser/#/R-HSA-2262752
REACTOME,Gap junction trafficking and regulation,https://reactome.org/PathwayBrowser/#/R-HSA-9711097
REACTOME,Gap-filling DNA repair synthesis and ligation in GG-NER,https://reactome.org/PathwayBrowser/#/R-HSA-1855183
REACTOME,Gap-filling DNA repair synthesis and ligation in TC-NER,https://reactome.org/PathwayBrowser/#/R-HSA-168276
REACTOME,Gastrin-CREB signalling pathway via PKC and MAPK,https://reactome.org/PathwayBrowser/#/R-HSA-9665247
REACTOME,Gastrulation,https://reactome.org/PathwayBrowser/#/R-HSA-196741
REACTOME,Gene Silencing by RNA,https://reactome.org/PathwayBrowser/#/R-HSA-156584
REACTOME,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,https://reactome.org/PathwayBrowser/#/R-HSA-1474228
REACTOME,Gene expression (Transcription),https://reactome.org/PathwayBrowser/#/R-HSA-176187
REACTOME,Generation of second messenger molecules,https://reactome.org/PathwayBrowser/#/R-HSA-1300645
REACTOME,Generic Transcription Pathway,https://reactome.org/PathwayBrowser/#/R-HSA-111452
REACTOME,Germ layer formation at gastrulation,https://reactome.org/PathwayBrowser/#/R-HSA-202131
REACTOME,Global Genome Nucleotide Excision Repair (GG-NER),https://reactome.org/PathwayBrowser/#/R-HSA-8941284
REACTOME,Glucagon signaling in metabolic regulation,https://reactome.org/PathwayBrowser/#/R-HSA-68949
REACTOME,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,https://reactome.org/PathwayBrowser/#/R-HSA-3270619
REACTOME,Glucagon-type ligand receptors,https://reactome.org/PathwayBrowser/#/R-HSA-9709603
REACTOME,Glucocorticoid biosynthesis,https://reactome.org/PathwayBrowser/#/R-HSA-112412
REACTOME,Gluconeogenesis,https://reactome.org/PathwayBrowser/#/R-HSA-5637810
REACTOME,Glucose metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-264870
REACTOME,Glucuronidation,https://reactome.org/PathwayBrowser/#/R-HSA-9636383
REACTOME,Glutamate Neurotransmitter Release Cycle,https://reactome.org/PathwayBrowser/#/R-HSA-9614085
REACTOME,Glutamate and glutamine metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-8951671
REACTOME,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",https://reactome.org/PathwayBrowser/#/R-HSA-438064
REACTOME,Glutathione conjugation,https://reactome.org/PathwayBrowser/#/R-HSA-9664424
REACTOME,Glutathione synthesis and recycling,https://reactome.org/PathwayBrowser/#/R-HSA-202733
